Unnamed: 0.1,Unnamed: 0_x,filename,survey_name,order,base_name_x,text_x,Flesch_reading_x,num_word,speaker_gender,intensity,pitch,rate,complexity,trustworthy_x,lively_x,natural_x,boring_x,empathetic_x,respectful_x,cold_x,attractive_x,polite_x,engaging_x,politness,Duration,Min_Pitch,Max_Pitch,Mean_Pitch,SD_Pitch,Median_Pitch,MAS_F0,VCD2TOT_Frames,Min_Intensity,Max_Intensity,Mean_Intensity,SD_Intensity,Median_Intensity,Jitter,Shimmer,HNR,file_order,speaking_rate,Unnamed: 0_y,survey,order_in_survey,base_name_y,text_y,Flesch_reading_y,trustworthy_y,lively_y,natural_y,boring_y,empathetic_y,respectful_y,cold_y,attractive_y,polite_y,engaging_y
91,91,1_F_intensity_x-loud_pitch_medium_rate_slow.wav,4,11,1_F_intensity_x-loud_pitch_medium_rate_slow,1,79.77,17,F,x-loud,medium,slow,79.77,0.3837012912225362,0.362633924,0.362779431133827,0.049747276,0.1546280855802513,0.362779431133827,0.1960930685720651,0.2996068652229254,0.3207902035353605,0.3417219091635265,0.656,5.666349206349207,83.71581680506425,236.93512408530205,166.18982573269437,27.298415491003755,162.50795872232578,250.4794988455111,0.7069271758436945,-323.8804517193611,81.9105068961515,75.5008366129269,75.31674484671906,75.12184190510757,0.0179141473330933,0.0645143267708707,15.004435542735491,1,180.0100845985769,91,4,11,1_F_intensity_x-loud_pitch_medium_rate_slow,1,79.77,0.8845823231894313,0.6606736193884316,0.7249586701776739,-1.8075150596635663,-0.9852204354607204,0.7249586701776739,-0.5691588023738176,0.2673023344539208,0.3414263133649166,0.5724065582697563
92,92,2_F_intensity_x-soft_pitch_high_rate_fast.wav,4,12,2_F_intensity_x-soft_pitch_high_rate_fast,2,88.74,16,F,x-soft,high,fast,88.74,0.2790050203430111,0.2995970196834686,0.3206545416537691,0.070474938,0.1746861797663397,0.3415862472819351,0.133191826424346,0.299471203,0.2786751595947594,0.3415862472819351,0.33,3.994512471655329,142.83054383148348,290.60686460774207,210.94458291664407,41.24894772540989,206.33199355103,423.45050657720685,0.6540404040404041,-324.4530898747898,75.21829515081293,67.80915621429435,86.94019611878055,65.54781715849475,0.0223959458724321,0.0804864112288883,13.72025931849138,2,240.3297040157132,92,4,12,2_F_intensity_x-soft_pitch_high_rate_fast,2,88.74,-0.0026380398157807,0.1959457425608386,0.3484978544687563,-1.6160028183907873,-0.787144527351299,0.579478099373596,-1.04095822030525,0.2743738755577605,0.0363220895490812,0.579478099373596
93,93,3_F_intensity_medium_pitch_low_rate_medium.wav,4,13,3_F_intensity_medium_pitch_low_rate_medium,3,98.21,14,F,medium,low,medium,98.21,0.4046231513112455,0.3835754748804016,0.4046231513112455,0.0288254162930727,0.1336963799520853,0.3420419243723215,0.091338261,0.3419161080301869,0.3206545416537691,0.3626437692522357,0.47,3.184716553287982,91.83097042580695,179.57454044005664,128.6749621832385,22.936831376683976,123.26462926188076,222.1710668513991,0.6888888888888889,-324.73502352510127,78.10731463801328,70.25287155124495,89.47451197770472,68.34793758304443,0.0229074008605379,0.0793157609656809,12.284941087305263,3,263.7597368383578,93,4,13,3_F_intensity_medium_pitch_low_rate_medium,3,98.21,1.0442059762011888,0.9630104561863536,1.0442059762011888,-1.967138712675324,-1.2162006803655598,0.4620898370118121,-1.4315621182218474,0.5405179700087341,0.3484978544687563,0.7320302112815137
94,94,4_F_intensity_x-soft_pitch_low_rate_medium.wav,4,14,4_F_intensity_x-soft_pitch_low_rate_medium,4,87.72,19,F,x-soft,low,medium,87.72,0.2791601883117755,0.3417120636240697,0.3421970923410858,0.1329877820182289,0.2376547012711242,0.3835656293409449,0.195753547276097,0.320683893,0.362779431133827,0.3419161080301869,0.78,4.595328798185941,99.05105232467562,196.2429944061909,127.13100719834662,13.968650986531228,125.06044756979269,219.86255376941816,0.743421052631579,-321.1824907341517,72.83536470817428,66.53037634276124,73.43325832516187,66.63804216614946,0.021072471231173,0.0817804584184332,12.996253447651014,4,248.07800487530477,94,4,14,4_F_intensity_x-soft_pitch_low_rate_medium,4,87.72,0.0946841615148052,0.5010499663766741,0.559412038342398,-1.08042622393731,-0.368956195259606,0.8916538642932712,-0.5632358235502992,0.5242481887962642,0.7249586701776739,0.5405179700087341
95,95,5_F_intensity_x-soft_pitch_high_rate_medium.wav,4,15,5_F_intensity_x-soft_pitch_high_rate_medium,5,95.17,20,F,x-soft,high,medium,95.17,0.3419161080301869,0.3629149080236779,0.3420419243723215,0.070610599,0.1119791364852812,0.2999268804317204,0.153909642106938,0.3414505854003439,0.3000136658759588,0.3208585860598864,0.78,4.778185941043084,131.80312364111407,261.20929561594045,197.5816105343572,23.50585511045464,195.0826663340769,351.4072612092378,0.6392405063291139,-324.12281171457914,75.16624418966039,66.99155660474078,79.2394989671952,65.77291252358869,0.0251967645964957,0.0716271199019644,12.958948687355432,5,251.1413358137416,95,4,15,5_F_intensity_x-soft_pitch_high_rate_medium,5,95.17,0.5405179700087341,0.6795676877220955,0.4620898370118121,-1.6230743594946269,-1.2908325335437538,0.1569856131959767,-0.9208025709255528,0.5865496404774359,0.2077682697906628,0.3879658581008164
96,96,6_F_intensity_medium_pitch_medium_rate_fast.wav,4,16,6_F_intensity_medium_pitch_medium_rate_fast,6,97.7,15,F,medium,medium,fast,97.7,0.2790245264301842,0.2796452170287916,0.2165116820157861,0.133191826424346,0.1331234438998202,0.2996068652229254,0.1542493483946466,0.3204029089694999,0.2785493432526248,0.3205287253116345,0.27,3.001859410430839,116.52927699764776,229.56554085290864,165.36410193745365,26.873399740383384,156.02368415098235,283.3923765358571,0.5757575757575758,-322.94572894767447,78.4229984912882,71.10422608659323,99.99796607013975,70.30086417947686,0.025943451813263,0.0811123961219344,11.236197944923504,6,299.8141741324349,96,4,16,6_F_intensity_medium_pitch_medium_rate_fast,6,97.7,0.1017557026186449,0.1530462334805293,-0.4338208918348319,-1.04095822030525,-1.08749776504115,0.2673023344539208,-0.8884061083973325,0.5053541204626003,0.1147502225460031,0.4269259874656782
97,97,7_F_intensity_medium_pitch_low_rate_slow.wav,4,17,7_F_intensity_medium_pitch_low_rate_slow,7,95.67,19,F,medium,low,slow,95.67,0.3000820484004848,0.2372198371506618,0.3419161080301869,0.1122601207961801,0.1538999815592218,0.2793348810912629,0.1329877820182289,0.2787435421192852,0.2790050203430111,0.2790050203430111,0.43,5.274512471655329,92.85106171979166,191.28317884591456,132.6067507786348,20.36355282632833,128.69912081064874,242.4299130414995,0.6774809160305344,-324.8512521964024,76.50822886736842,70.13205848654432,70.50825466998454,69.49010862521664,0.0230188884892536,0.0748039077650735,12.564902646767065,7,216.13371968048972,97,4,17,7_F_intensity_medium_pitch_low_rate_slow,7,95.67,0.2543078145265626,-0.346702392996478,0.5405179700087341,-1.27193846521009,-0.9538397214668966,-0.0415981691806426,-1.08042622393731,0.082861634284981,-0.0026380398157807,-0.0026380398157807
98,98,8_F_intensity_x-soft_pitch_high_rate_fast.wav,4,18,8_F_intensity_x-soft_pitch_high_rate_fast,8,92.12,13,F,x-soft,high,fast,92.12,0.2998010640895858,0.3001210792983809,0.2165116820157861,0.1333274883059374,0.2377427748745636,0.300005108495703,0.1749770096166954,0.2785493432526248,0.2578118364911193,0.2788792040008766,0.6,2.6100226757369613,102.82751366471707,294.2197117645738,200.0654267776816,28.61204652361608,193.253901737245,431.2232016832037,0.6317829457364341,40.18850904165486,74.69305450425337,67.73906072773413,7.453835980213658,66.86915385904732,0.0253280175088141,0.0862639341861022,10.88938788088211,8,298.84797831488595,98,4,18,8_F_intensity_x-soft_pitch_high_rate_fast,8,92.12,0.2354137461928987,0.1250970249349546,-0.4338208918348319,-1.04802976140909,-0.1797034667375419,0.2748817498249587,-0.6968938671245529,0.1147502225460031,-0.1481186106198586,0.0757900931811412
99,99,9_F_intensity_medium_pitch_high_rate_medium.wav,4,19,9_F_intensity_medium_pitch_high_rate_medium,9,95.67,20,F,medium,high,medium,95.67,0.4046329968507022,0.3000820484004848,0.3835656293409449,0.091406643,0.1544338867135908,0.2998010640895858,0.133191826424346,0.3626437692522357,0.3206643871932259,0.4044973349691109,0.78,4.725941043083901,145.96029851520433,323.0260328528239,203.2537997527793,30.19277880460184,195.9411766822586,324.59982479744605,0.7484008528784648,-324.0229358041006,79.19416306773505,71.95124027647513,74.75763196904423,71.57856417867313,0.0200474225920907,0.0619574641432926,15.36451194570473,9,253.9176830731141,99,4,19,9_F_intensity_medium_pitch_high_rate_medium,9,95.67,1.1155625680942711,0.2543078145265626,0.8916538642932712,-1.3850225734859474,-0.953331847199698,0.2354137461928987,-1.04095822030525,0.7320302112815137,0.4198544463618385,1.122634109198111
100,100,10_F_intensity_medium_pitch_high_rate_medium.wav,4,20,10_F_intensity_medium_pitch_high_rate_medium,10,94.66,21,F,medium,high,medium,94.66,0.3838954900891967,0.2995970196834686,0.3629637844610308,0.111940105587385,0.238217958,0.320984402,0.1955788544966095,0.3420419243723215,0.3209942479414777,0.3836914456830795,0.157,4.987165532879819,131.0906901334953,296.28094129519707,193.28131914740896,35.814270655985425,186.9860055440168,392.13250551925375,0.6464646464646465,-325.5673130444888,78.741212967487,70.94177176237662,77.48666315526513,69.61255478156052,0.0249063727552528,0.0776733233434446,11.945455259535848,10,252.6485218292761,100,4,20,10_F_intensity_medium_pitch_high_rate_medium,10,94.66,0.8526937349284094,0.1959457425608386,0.6217134900235697,-1.1616217439521457,-0.1926979866649,0.3095377251038944,-0.4269534928548514,0.4620898370118121,0.3808943169969766,0.8132257312963492
101,101,6_M_intensity_x-soft_pitch_low_rate_medium.wav,4,21,6_M_intensity_x-soft_pitch_low_rate_medium,6,97.7,15,M,x-soft,low,medium,97.7,0.3419161080301869,0.2998780039943676,0.3838954900891967,0.0910084,0.2582188221358932,0.3838954900891967,0.1539683640837477,0.3420614304594946,0.278539498,0.3835656293409449,0.27,3.184716553287982,74.63150797800171,562.97064294635,97.42795988602444,66.9891756081674,83.86097951703087,444.0862243872493,0.4571428571428571,-321.7371099376914,74.54475993332188,66.74592310458463,92.49656058004962,65.7365013188393,0.042165696267036,0.1469461430060958,5.81865283082816,6,282.5997180410976,101,4,21,6_M_intensity_x-soft_pitch_low_rate_medium,6,97.7,0.5405179700087341,0.2148398108945026,0.8526937349284094,-1.3926019888569854,-0.169333233931378,0.8526937349284094,-0.9073001767309966,0.5664835794462378,0.0433936306529209,0.8916538642932712
102,102,7_F_intensity_medium_pitch_low_rate_medium.wav,4,22,7_F_intensity_medium_pitch_low_rate_medium,7,95.67,19,F,medium,low,medium,95.67,0.3208097096225336,0.3207902035353605,0.3208097096225336,0.091736504,0.1546280855802513,0.3206643871932259,0.1750355466017645,0.257821682,0.320683893,0.3209453715041248,0.43,4.203492063492064,90.56557211874504,181.8485776555157,133.22117888544122,20.86770416066581,130.04096486326384,251.7417248501562,0.6594724220623501,-324.32104353326054,76.53253447492953,70.0355504728627,78.46955299437305,69.3826353285614,0.0287719861827791,0.0852273067231249,11.655306965313027,7,271.20308133826745,102,4,22,7_F_intensity_medium_pitch_low_rate_medium,7,95.67,0.4458200557993422,0.3414263133649166,0.4458200557993422,-1.4239827028508096,-0.9852204354607204,0.4198544463618385,-0.7217109142817353,-0.0767620187267764,0.5242481887962642,0.4387485146955026
103,103,9_M_intensity_x-loud_pitch_high_rate_medium.wav,4,23,9_M_intensity_x-loud_pitch_high_rate_medium,9,95.67,20,M,x-loud,high,medium,95.67,0.321284893,0.2792467887642735,0.2791698488594918,0.091310197,0.1333763647432903,0.3420614304594946,0.1958024237134499,0.2583933112000902,0.2376071129929722,0.3629442596503077,0.78,4.490839002267574,82.09804122066404,180.3429639918503,122.65657232917916,17.889835771802208,119.41252294689684,249.5975041881333,0.7197309417040358,-325.1521704601618,81.30798944934598,75.6364897489185,77.40350635042374,75.6702900342199,0.0250245180068271,0.0891649994757704,12.06372596001493,9,267.2106480312654,103,4,23,9_M_intensity_x-loud_pitch_high_rate_medium,9,95.67,0.4328255358719842,0.1071473767577528,0.1277213120561488,-1.4688423806219777,-1.105883959107616,0.5664835794462378,-0.6210900212488252,-0.0059367315181048,-0.1726319256337021,0.8553180220496035
104,104,2_F_intensity_medium_pitch_medium_rate_medium.wav,4,24,2_F_intensity_medium_pitch_medium_rate_medium,2,88.74,16,F,medium,medium,medium,88.74,0.4046231513112455,0.3627121517767616,0.3626437692522357,0.1117360611812678,0.1332407028616989,0.3626437692522357,0.1956178853945057,0.3413247690582092,0.3626437692522357,0.3625081073706444,0.33,4.85655328798186,114.76236702058928,226.6899135251585,168.10798017443832,32.3968546060198,164.92330107071908,232.2357495671299,0.6514522821576764,-320.741981741172,78.76688338349571,71.89825576414574,80.39605079215545,69.7196772468536,0.018315060848337,0.0752175751241882,13.52584646141088,2,197.67105250870787,104,4,24,2_F_intensity_medium_pitch_medium_rate_medium,2,88.74,1.0442059762011888,0.7785697560174136,0.7320302112815137,-1.2010897475842055,-1.0988124180037762,0.7320302112815137,-0.5561642824464594,0.6649777734743577,0.7320302112815137,0.7391017523853536
105,105,4_M_intensity_x-soft_pitch_medium_rate_medium.wav,4,25,4_M_intensity_x-soft_pitch_medium_rate_medium,4,87.72,19,M,x-soft,medium,medium,87.72,0.3631678288671479,0.3420712759989513,0.3422459687784387,0.1327166432467867,0.1745507028764888,0.3002665867194289,0.1542982248319995,0.2795389254973802,0.3208585860598864,0.3839053356286534,0.78,4.490839002267574,75.31258973651114,132.78592889412778,95.6190765547848,11.22378801230466,93.63955571054876,179.22148630858425,0.6816143497757847,-322.687791670009,73.68540178429626,67.57678091616663,75.45237066950514,67.45236514348692,0.0279713937029704,0.0964242378464239,10.637921819099551,4,253.85011562970212,105,4,25,4_M_intensity_x-soft_pitch_medium_rate_medium,4,87.72,0.6611814936556296,0.63784017133932,0.5015578406438722,-1.027963700377892,-0.7417535448957208,0.189382075724197,-0.9462603060958584,-0.0021301655485826,0.3879658581008164,0.9240503268214914
106,106,4_F_intensity_x-loud_pitch_high_rate_medium.wav,4,26,4_F_intensity_x-loud_pitch_high_rate_medium,4,87.72,19,F,x-loud,high,medium,87.72,0.3629637844610308,0.3000820484004848,0.3421103068968474,0.049553078,0.195753547276097,0.3419161080301869,0.1332505484011557,0.3839053356286534,0.3209942479414777,0.3838954900891967,0.78,4.778185941043084,138.65629981474098,304.34377656311176,197.7099096209148,21.546630693488627,194.52151668897284,333.5852318758546,0.7721518987341772,-324.14695206845585,81.45032087947808,76.01063583801376,81.79629005430982,76.39601005839151,0.0174599984878691,0.0633631425534511,15.1671401876893,4,238.58426902305447,106,4,26,4_F_intensity_x-loud_pitch_high_rate_medium,4,87.72,0.6217134900235697,0.2543078145265626,0.508629381747712,-1.7756264714025445,-0.5632358235502992,0.5405179700087341,-1.027455826110694,0.9240503268214914,0.3808943169969766,0.8526937349284094
107,107,7_M_intensity_x-loud_pitch_high_rate_medium.wav,4,27,7_M_intensity_x-loud_pitch_high_rate_medium,7,95.67,19,M,x-loud,high,medium,95.67,0.3208585860598864,0.3208780921470595,0.3213337692374458,0.070659476,0.2581601001590837,0.3208487405204296,0.1119791364852812,0.2999463865188935,0.2581416972393711,0.2998780039943676,0.43,4.177369614512472,75.17508834098487,210.606565604345,133.6279522680975,25.986293962647224,125.3125565875082,310.1133808213881,0.644927536231884,-320.75357586813954,81.07702762068153,75.04151261599888,86.63785605598714,73.89347761003069,0.0309158973476245,0.0909626536580172,10.03953785277449,7,272.89900229071446,107,4,27,7_M_intensity_x-loud_pitch_high_rate_medium,7,95.67,0.3879658581008164,0.4923596005352421,0.3749713381734583,-1.680928557193153,-0.1828356281259341,0.3166092662077343,-1.2908325335437538,0.2613793556304025,-0.1870787399847205,0.2148398108945026
108,108,1_M_intensity_medium_pitch_high_rate_slow.wav,5,1,1_M_intensity_medium_pitch_high_rate_slow,1,79.77,17,M,medium,high,slow,79.77,0.3015753575741039,0.3272440551694573,0.3015753575741039,0.1691936003171573,0.2750197496963281,0.3537996630472332,0.1961688845965823,0.3272440551694573,0.3015753575741039,0.3272440551694573,0.656,5.614104308390023,78.42332409484577,446.9594650340946,131.3354260865243,33.70896016705454,130.42803408370003,344.7826908213046,0.600358422939068,-323.29648286243645,77.97006835291799,71.69003423168589,74.88066965949858,70.59179258022998,0.0243639190415171,0.0645218946067281,12.29315480349148,1,181.6852598331058,108,5,1,1_M_intensity_medium_pitch_high_rate_slow,1,79.77,0.3404015612906185,0.5854062677549146,0.3404015612906185,-1.4013635605121073,0.0499170514402701,0.875890777605263,-0.9982653919232624,0.5854062677549146,0.3404015612906185,0.5854062677549146
109,109,2_M_intensity_x-loud_pitch_high_rate_medium.wav,5,2,2_M_intensity_x-loud_pitch_high_rate_medium,2,88.74,16,M,x-loud,high,medium,88.74,0.3278973485114932,0.2491174351605881,0.3011556811724546,0.1437109621830665,0.3013417406337174,0.3537996630472332,0.1957609053297915,0.3272440551694573,0.3015753575741039,0.2750197496963281,0.33,4.778185941043084,76.87495221800499,421.6797341207902,131.40035132542263,31.458516083566355,131.09031853245412,390.08380090943166,0.6012658227848101,-321.9371634413189,80.69910938124455,74.71899228394267,75.18807675733036,74.06523722863326,0.0265954689366031,0.0744198543486117,10.741941192800224,2,200.91306865099324,109,5,2,2_M_intensity_x-loud_pitch_high_rate_medium,2,88.74,0.664452998817189,-0.1615207273478038,0.227787902552122,-1.5001876805616847,0.3739684889668406,0.875890777605263,-0.9099009350170189,0.5854062677549146,0.3404015612906185,0.0499170514402701
110,110,3_M_intensity_x-loud_pitch_high_rate_medium.wav,5,3,3_M_intensity_x-loud_pitch_high_rate_medium,3,98.21,14,M,x-loud,high,medium,98.21,0.3015753575741039,0.3272440551694573,0.3009220642320681,0.1180422645877131,0.2750197496963281,0.3537996630472332,0.2220828962671807,0.3015753575741039,0.2746000732946789,0.2750197496963281,0.47,3.184716553287982,75.03110120335964,161.72209779935852,120.32226661591122,18.61759171532052,120.86630812538236,261.2062423338676,0.6666666666666666,-320.10974582312843,80.88219809494409,74.83921681326356,98.35020056876844,73.01593071010788,0.0302705147042408,0.0971984589026587,10.738701433448549,3,263.7597368383578,110,5,3,3_M_intensity_x-loud_pitch_high_rate_medium,3,98.21,0.3404015612906185,0.5854062677549146,0.2613548302283441,-1.745192387025981,0.0499170514402701,0.875890777605263,-0.5858494974904482,0.3404015612906185,-0.0626966072982264,0.0499170514402701
111,111,4_M_intensity_x-loud_pitch_high_rate_medium.wav,5,4,4_M_intensity_x-loud_pitch_high_rate_medium,4,87.72,19,M,x-loud,high,medium,87.72,0.3015753575741039,0.3272440551694573,0.2750197496963281,0.1691936003171573,0.2750197496963281,0.3537996630472332,0.24840488720457,0.3272440551694573,0.3015753575741039,0.3272440551694573,0.78,4.464716553287982,75.3958545104911,179.5061089413468,118.53221153236508,16.202662150842507,116.92772981422064,255.8686797753759,0.7178329571106095,-323.8352866370135,81.53223107810729,75.01953740364569,77.33027201717478,74.63043016939635,0.030201419638394,0.0871152745050963,11.392214012054977,4,255.33535811147112,111,5,4,4_M_intensity_x-loud_pitch_high_rate_medium,4,87.72,0.3404015612906185,0.5854062677549146,0.0499170514402701,-1.4013635605121073,0.0499170514402701,0.875890777605263,-0.2617980599638777,0.5854062677549146,0.3404015612906185,0.5854062677549146
112,112,5_M_intensity_medium_pitch_low_rate_slow.wav,5,5,5_M_intensity_medium_pitch_low_rate_slow,5,95.17,20,M,medium,low,slow,95.17,0.2760927194400132,0.1973128060891081,0.2760927194400132,0.1184619409893623,0.1968931296874588,0.2238684139668839,0.1968338750734766,0.2236347970264973,0.2760927194400132,0.1973128060891081,0.78,5.666349206349207,74.83153138905725,121.5711063998802,85.53709553298273,10.332755905595736,81.86305273263658,88.53151625752918,0.4067495559502664,-323.3465961796577,77.06794991959475,69.54211391372664,67.92205326480315,68.08543213564522,0.0284296755055341,0.1099974183742595,5.423105088568715,5,211.77657011597285,112,5,5,5_M_intensity_medium_pitch_low_rate_slow,5,95.17,0.241577441241041,-0.584396284923952,0.241577441241041,-1.6325787282874846,-0.6970099436624485,-0.2939117750736035,-0.7182405452162478,-0.2603448473973814,0.241577441241041,-0.584396284923952
113,113,6_M_intensity_x-soft_pitch_medium_rate_medium.wav,5,6,6_M_intensity_x-soft_pitch_medium_rate_medium,6,97.7,15,M,x-soft,medium,medium,97.7,0.3013417406337174,0.3274776721098439,0.2486977587589389,0.2220711991323223,0.2751941120227323,0.3274776721098439,0.2486385041449565,0.3272440551694573,0.3015753575741039,0.3272440551694573,0.27,3.4459410430839004,74.22721216012613,143.64181386984703,103.5635604037628,14.522669774506868,100.37948431536373,220.98436371209368,0.6187683284457478,-320.74589078323714,75.89733832601895,67.68757613200793,92.97491516904842,67.42087041264261,0.0315342414949702,0.105801530692097,9.915126794816777,6,261.1768421883842,113,5,6,6_M_intensity_x-soft_pitch_medium_rate_medium,6,97.7,0.3739684889668406,0.5518393400786925,-0.2741343860863003,-0.7868276131351883,-0.0048804777897514,0.5518393400786925,-0.2953649876400998,0.5854062677549146,0.3404015612906185,0.5854062677549146
114,114,7_M_intensity_medium_pitch_low_rate_slow.wav,5,7,7_M_intensity_medium_pitch_low_rate_slow,7,95.67,19,M,medium,low,slow,95.67,0.3017497199005082,0.3009220642320681,0.2225501301479538,0.1961688845965823,0.2754394260979773,0.3542193394488824,0.2745408186806966,0.3015753575741039,0.3272440551694573,0.2750197496963281,0.43,5.039410430839002,73.96350464650963,599.7583130021668,125.52691217690608,125.23497110835896,86.18492422660537,353.8345004081391,0.546,-323.38293929130185,75.33979215115352,69.65160097576195,78.16208864510985,69.46751009682812,0.0302543274055455,0.1024321596129616,7.634054394836587,7,226.2169385973596,114,5,7,7_M_intensity_medium_pitch_low_rate_slow,7,95.67,0.285604032060597,0.2613548302283441,-0.6529833528428924,-0.9982653919232624,0.1625307101787666,0.9885044363437596,-0.0839272088520258,0.3404015612906185,0.5854062677549146,0.0499170514402701
115,115,8_M_intensity_medium_pitch_high_rate_fast.wav,5,8,8_M_intensity_medium_pitch_high_rate_fast,8,92.12,13,M,medium,high,fast,92.12,0.2501904049042732,0.2232151206248481,0.1709908151517188,0.1443642555251023,0.1974871684155124,0.2495371115622373,0.1180539617225715,0.1968931296874588,0.1973128060891081,0.2760927194400132,0.6,2.4271655328798185,80.19812785714939,170.29689194896034,127.4334753910122,19.815528766352912,121.10233271621406,282.3974531687015,0.606694560669456,42.56310014033018,75.80231330718632,71.13158962728234,6.5675758922590965,70.55264098865928,0.0303917041193116,0.1009716416679953,7.492281830253279,8,321.3625067732955,115,5,8,8_M_intensity_medium_pitch_high_rate_fast,8,92.12,0.0301396624529669,-0.3729585061358779,-0.9084477224505224,-1.4211409494994105,-0.6391938141539735,-0.0489070686093074,-1.5442142713812408,-0.6970099436624485,-0.584396284923952,0.241577441241041
116,116,9_M_intensity_medium_pitch_high_rate_fast.wav,5,9,9_M_intensity_medium_pitch_high_rate_fast,9,95.67,20,M,medium,high,fast,95.67,0.2232151206248481,0.1444352072739431,0.2232151206248481,0.1447839319267516,0.1970674920138631,0.1975464230294947,0.1439562762583115,0.2236347970264973,0.2495371115622373,0.2238684139668839,0.78,3.654920634920635,83.09946164970648,180.4808648966604,122.40644806894268,17.59273971909273,119.60351953876793,283.62274077579104,0.7265193370165746,-322.85510678204395,77.57989317536992,71.70018804371088,91.57269067678178,71.70111312545683,0.0303259867169959,0.0991375395770185,10.98793018183033,9,328.3245027360375,116,5,9,9_M_intensity_medium_pitch_high_rate_fast,9,95.67,-0.3729585061358779,-1.1989322323008706,-0.3729585061358779,-1.3085272907609142,-0.75180747289247,-0.617963212600174,-1.3327764925931669,-0.2603448473973814,-0.0489070686093074,-0.2939117750736035
117,117,10_M_intensity_medium_pitch_high_rate_medium.wav,5,10,10_M_intensity_medium_pitch_high_rate_medium,10,94.66,21,M,medium,high,medium,94.66,0.3013417406337174,0.3274776721098439,0.3013417406337174,0.2747151810071008,0.3013417406337174,0.3009220642320681,0.2223165132075673,0.3272440551694573,0.3015753575741039,0.2746000732946789,0.157,4.543083900226757,79.5304053051265,205.939051124632,124.53788608682974,24.97489413604365,115.88351222890034,315.9069221041405,0.6031042128603105,-322.10213210168,77.1880630799241,70.89142126982351,74.55208476162922,69.16402501571753,0.0317097588671162,0.1070913214181986,9.609996297275467,10,277.34464686798106,117,5,10,10_M_intensity_medium_pitch_high_rate_medium,10,94.66,0.3739684889668406,0.5518393400786925,0.3739684889668406,-0.1387247380820473,0.3739684889668406,0.2613548302283441,-0.6194164251666703,0.5854062677549146,0.3404015612906185,-0.0626966072982264
118,118,10_F_intensity_x-soft_pitch_high_rate_medium.wav,5,11,10_F_intensity_x-soft_pitch_high_rate_medium,10,94.66,21,F,x-soft,high,medium,94.66,0.2754394260979773,0.3015753575741039,0.2227954442231988,0.1961688845965823,0.2492917974869923,0.3015753575741039,0.1435365998566623,0.2750197496963281,0.3019950339757531,0.2750197496963281,0.157,4.987165532879819,131.14028733327314,301.0755583890528,193.2551739496708,35.82442025736011,186.89486344231548,390.5724200228503,0.6484848484848484,-325.59836176922,74.75002496357254,66.87436648463239,76.52896550380822,65.49053965248672,0.0249583052392664,0.0766545110808812,12.087492692845938,10,252.6485218292761,118,5,11,10_F_intensity_x-soft_pitch_high_rate_medium,10,94.66,0.1625307101787666,0.3404015612906185,-0.4855721648743744,-0.9982653919232624,-0.2163182565778254,0.3404015612906185,-1.4453901513316634,0.0499170514402701,0.453015220029115,0.0499170514402701
119,119,9_F_intensity_x-loud_pitch_high_rate_medium.wav,5,12,9_F_intensity_x-loud_pitch_high_rate_medium,9,95.67,20,F,x-loud,high,medium,95.67,0.3537996630472332,0.2750197496963281,0.3011556811724546,0.1696132767188065,0.3272440551694573,0.3542193394488824,0.2745408186806966,0.3015753575741039,0.3537996630472332,0.2750197496963281,0.78,4.725941043083901,145.9715073365423,323.06852777556105,203.5463472261252,30.32224837634489,196.01838044893216,320.6613545265436,0.7526652452025586,-324.1237832555818,83.24936507830371,75.98028476972988,75.5888136315184,75.7522188366483,0.0198018146660095,0.0624040564808306,15.33141362158658,9,253.9176830731141,119,5,12,9_F_intensity_x-loud_pitch_high_rate_medium,9,95.67,0.875890777605263,0.0499170514402701,0.227787902552122,-1.2887499017736108,0.5854062677549146,0.9885044363437596,-0.0839272088520258,0.3404015612906185,0.875890777605263,0.0499170514402701
120,120,8_F_intensity_x-loud_pitch_medium_rate_medium.wav,5,13,8_F_intensity_x-loud_pitch_medium_rate_medium,8,92.12,13,F,x-loud,medium,medium,92.12,0.2750197496963281,0.3006884472916816,0.2750197496963281,0.1691936003171573,0.2750197496963281,0.3537996630472332,0.3008628096180858,0.3013417406337174,0.2750197496963281,0.3537996630472332,0.6,3.263083900226757,81.45862449735242,235.22759162329828,159.9058384854541,24.27193092704621,154.9606685489376,309.4537046956366,0.6408668730650154,43.22356138484123,82.08396933768782,75.33823476644946,8.032478447910792,75.07663155891407,0.0215311708802892,0.0775758293003974,10.473211227491982,8,239.03767842003583,120,5,13,8_F_intensity_x-loud_pitch_medium_rate_medium,8,92.12,0.0499170514402701,0.2949217579045662,0.0499170514402701,-1.4013635605121073,0.0499170514402701,0.875890777605263,0.2401242286745447,0.3739684889668406,0.0499170514402701,0.875890777605263
