,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,survey,fname,order_in_survey,trustworthy,lively,natural,empathetic,respectful,cold,engaging,text,Flesch_reading,num_word,gender,pitch,intensity,rate,mean_pitch,mean_intensity,Duration,speaking_rate,base_name,normalized_filename
0,0,0,0,0,0,0,28,1_F_intensity_x-loud_pitch_low_rate_slow.wav,1,-0.214832916,0.145544141,-0.550480758,0.595836879,0.131562384,0.10886654,0.102479428,1,100.75,9,F,low,x-loud,slow,131.67316033813353,35.397116374881946,2.975736961451247,181.46765221367065,1_F_intensity_x-loud_pitch_low_rate_slow,1_F_intensity_x-loud_pitch_low_rate_slow.wav
1,1,1,1,1,1,1,28,1_M_intensity_x-loud_pitch_medium_rate_slow.wav,2,0.39316943,-0.097071488,-0.139532435,-0.389138943,0.124571505,-0.228158755,0.131562384,1,100.75,9,M,medium,x-loud,slow,107.28245520121644,36.30907147874371,2.845124716553288,189.7983581732685,1_M_intensity_x-loud_pitch_medium_rate_slow,1_M_intensity_x-loud_pitch_medium_rate_slow.wav
2,2,2,2,2,2,2,28,2_F_intensity_x-soft_pitch_medium_rate_slow.wav,3,0.380565126,0.122074611,-0.152136739,0.588846,-0.153514193,-0.60690759,0.305146877,2,92.29,9,F,medium,x-soft,slow,163.88483096623605,33.58097642486779,3.263083900226757,165.48762352156328,2_F_intensity_x-soft_pitch_medium_rate_slow,2_F_intensity_x-soft_pitch_medium_rate_slow.wav
3,3,3,3,3,3,3,28,2_M_intensity_x-loud_pitch_medium_rate_fast.wav,4,-0.746761094,0.308417456,-0.537102767,-0.07671849,0.380565126,0.281677347,-0.046861848,2,92.29,9,M,medium,x-loud,fast,105.0203519282112,20.55899550175186,1.9308390022675737,279.6711685261304,2_M_intensity_x-loud_pitch_medium_rate_fast,2_M_intensity_x-loud_pitch_medium_rate_fast.wav
4,4,4,4,4,4,4,28,3_F_intensity_x-soft_pitch_medium_rate_slow.wav,5,-0.31933412,0.41663896,-0.040644656,0.39316943,0.536897281,-0.633493652,0.536897281,3,100.24,5,F,medium,x-soft,slow,162.73333001742904,64.36290854444603,1.5151020408163265,198.0064655172414,3_F_intensity_x-soft_pitch_medium_rate_slow,3_F_intensity_x-soft_pitch_medium_rate_slow.wav
5,5,5,5,5,5,5,28,3_M_intensity_x-soft_pitch_low_rate_slow.wav,6,-0.012165467,-1.148979459,0.17402333,0.536897281,0.223459284,-0.123657551,0.61231553,3,100.24,5,M,low,x-soft,slow,201.80973894443025,62.339347746499264,1.3039002267573696,230.0789537755209,3_M_intensity_x-soft_pitch_low_rate_slow,3_M_intensity_x-soft_pitch_low_rate_slow.wav
6,6,6,6,6,6,6,28,4_F_intensity_x-soft_pitch_medium_rate_slow.wav,7,0.588846,0.536897281,-0.186471495,0.801001221,1.14739652,-0.798709813,0.513427751,4,115.13,7,F,medium,x-soft,slow,157.36752542236255,64.71861531994263,1.852471655328798,226.72411682620512,4_F_intensity_x-soft_pitch_medium_rate_slow,4_F_intensity_x-soft_pitch_medium_rate_slow.wav
7,7,7,7,7,7,7,28,4_M_intensity_x-loud_pitch_low_rate_fast.wav,8,-0.331938425,0.125345191,-0.330560972,-0.145749627,0.144940375,0.056144135,-0.145749627,4,115.13,7,M,low,x-loud,fast,91.73731187715474,69.31926675984236,1.1210430839002268,374.6510781180468,4_M_intensity_x-loud_pitch_low_rate_fast,4_M_intensity_x-loud_pitch_low_rate_fast.wav
8,8,8,8,8,8,8,28,5_F_intensity_x-soft_pitch_medium_rate_slow.wav,9,-0.610024122,-0.152740506,-0.059466153,-0.626502773,0.073396472,0.807992099,-0.145749627,5,100.24,5,F,medium,x-soft,slow,161.55308394870048,63.668540163716166,1.4083900226757369,213.0091772661408,5_F_intensity_x-soft_pitch_medium_rate_slow,5_F_intensity_x-soft_pitch_medium_rate_slow.wav
9,9,9,9,9,9,9,28,5_M_intensity_x-soft_pitch_medium_rate_fast.wav,10,-0.53848022,-0.093800908,-0.949428543,-0.31933412,-0.289477478,-0.199075799,-0.129270976,5,100.24,5,M,medium,x-soft,fast,96.09899112,65.33050445245877,0.912063492,328.92446919596244,5_M_intensity_x-soft_pitch_medium_rate_fast,5_M_intensity_x-soft_pitch_medium_rate_fast.wav
10,10,10,10,10,10,10,28,6_F_intensity_x-loud_pitch_medium_rate_medium.wav,11,0.310760302,0.167032451,0.536897281,0.95171995,0.605324651,-0.756248866,0.386178551,6,106.67,14,F,medium,x-loud,medium,167.70422871473068,42.64850379769791,3.4459410430839004,243.76505270915865,6_F_intensity_x-loud_pitch_medium_rate_medium,6_F_intensity_x-loud_pitch_medium_rate_medium.wav
11,11,11,11,11,11,11,28,6_M_intensity_x-loud_pitch_medium_rate_medium.wav,12,-0.468675397,0.262082163,-0.478163169,0.04353983,-0.145749627,0.184888556,-0.746761094,6,106.67,14,M,medium,x-loud,medium,103.22516943418266,39.19917581038362,3.001859410430839,279.826562523606,6_M_intensity_x-loud_pitch_medium_rate_medium,6_M_intensity_x-loud_pitch_medium_rate_medium.wav
12,12,12,12,12,12,12,28,7_F_intensity_x-loud_pitch_high_rate_fast.wav,13,0.605324651,0.1119672,-0.38776149,0.559763044,0.327238953,-0.815188464,0.529906402,7,82.81,11,F,high,x-loud,fast,200.24481530938164,31.994158713600605,2.6100226757369613,252.87136626644195,7_F_intensity_x-loud_pitch_high_rate_fast,7_F_intensity_x-loud_pitch_high_rate_fast.wav
13,13,13,13,13,13,13,28,7_M_intensity_x-loud_pitch_high_rate_slow.wav,14,0.161419026,0.109470307,-1.439669461,0.177897677,0.756043381,0.373574247,0.086000777,7,82.81,11,M,high,x-loud,slow,138.13704421308432,42.51421394344357,3.472063492063492,190.08868976867515,7_M_intensity_x-loud_pitch_high_rate_slow,7_M_intensity_x-loud_pitch_high_rate_slow.wav
14,14,14,14,14,14,14,28,8_F_intensity_x-soft_pitch_high_rate_medium.wav,15,0.303769423,0.807992099,0.513427751,-0.182597148,0.517302098,-0.03987097,0.513427751,8,96.18,9,F,high,x-soft,medium,211.04066038452063,63.091837276698286,2.009206349206349,238.9003002054037,8_F_intensity_x-soft_pitch_high_rate_medium,8_F_intensity_x-soft_pitch_high_rate_medium.wav
15,15,15,15,15,15,15,28,8_M_intensity_x-loud_pitch_low_rate_slow.wav,16,-0.087583716,0.22096239,0.122074611,0.115083733,-0.584815513,-0.355407955,0.61231553,8,96.18,9,M,low,x-loud,slow,95.10604569796836,69.12347193156685,2.374920634920635,202.1120171,8_M_intensity_x-loud_pitch_low_rate_slow,8_M_intensity_x-loud_pitch_low_rate_slow.wav
16,16,16,16,16,16,16,28,9_F_intensity_x-loud_pitch_high_rate_fast.wav,17,-0.272998827,0.285551693,-0.050736195,-0.626502773,-0.331938425,-0.253403644,0.086000777,9,83.32,5,F,high,x-loud,fast,205.3083870785744,73.67197240033482,1.0949206349206348,273.9924615830676,9_F_intensity_x-loud_pitch_high_rate_fast,9_F_intensity_x-loud_pitch_high_rate_fast.wav
17,17,17,17,17,17,17,28,9_M_intensity_x-loud_pitch_low_rate_fast.wav,18,0.161419026,0.493832568,0.387556004,0.364086474,-0.302855469,0.32801264,0.524292976,9,83.32,5,M,low,x-loud,fast,204.6429624543873,68.31839708184073,1.0165532879818595,295.1148784,9_M_intensity_x-loud_pitch_low_rate_fast,9_M_intensity_x-loud_pitch_low_rate_fast.wav
18,18,18,18,18,18,18,28,10_F_intensity_x-soft_pitch_medium_rate_fast.wav,19,-0.116666672,0.141823842,0.328616407,-0.145749627,0.397043777,0.298155998,-0.041248423,10,90.77,6,F,medium,x-soft,fast,161.0686831861121,64.34635292682361,1.1210430839002268,321.1294955297544,10_F_intensity_x-soft_pitch_medium_rate_fast,10_F_intensity_x-soft_pitch_medium_rate_fast.wav
19,19,19,19,19,19,19,28,10_M_intensity_x-soft_pitch_high_rate_medium.wav,20,0.588846,0.102479428,0.572367349,-0.192084921,0.095488549,0.3749517,0.61231553,10,90.77,6,M,high,x-soft,medium,151.39309278126754,63.65016381,1.4083900226757369,255.6110127193689,10_M_intensity_x-soft_pitch_high_rate_medium,10_M_intensity_x-soft_pitch_high_rate_medium.wav
20,20,20,20,20,20,20,28,9_F_intensity_x-loud_pitch_high_rate_medium.wav,21,-0.041248423,-0.567563176,0.387556004,0.062531247,0.778909144,-0.557471636,0.500823446,9,83.32,5,F,high,x-loud,medium,204.5773584913988,73.49429122598819,1.3822675736961452,217.03467961547287,9_F_intensity_x-loud_pitch_high_rate_medium,9_F_intensity_x-loud_pitch_high_rate_medium.wav
21,21,21,21,21,21,21,28,9_M_intensity_x-soft_pitch_medium_rate_slow.wav,22,0.39316943,0.145544141,-0.313720695,-0.111053246,1.010659548,-1.03183767,0.131562384,9,83.32,5,M,medium,x-soft,slow,105.10295563144766,63.502617373225526,1.591247166,188.5313648929803,9_M_intensity_x-soft_pitch_medium_rate_slow,9_M_intensity_x-soft_pitch_medium_rate_slow.wav
22,22,22,22,22,22,22,28,10_F_intensity_x-soft_pitch_high_rate_fast.wav,23,-0.094574595,0.373574247,0.791513448,0.281677347,0.605324651,-0.537102767,0.605324651,10,90.77,6,F,high,x-soft,fast,199.6462963204191,64.52065580800434,1.1210430839002268,321.1294955297544,10_F_intensity_x-soft_pitch_high_rate_fast,10_F_intensity_x-soft_pitch_high_rate_fast.wav
23,23,23,23,23,23,23,28,10_M_intensity_x-loud_pitch_medium_rate_slow.wav,24,-0.041248423,-0.560572297,-0.596042364,-0.492144927,0.305146877,0.791513448,0.321625528,10,90.77,6,M,medium,x-loud,slow,117.26247166160589,71.37599475639489,1.6957369614512472,212.29707683667192,10_M_intensity_x-loud_pitch_medium_rate_slow,10_M_intensity_x-loud_pitch_medium_rate_slow.wav
24,24,24,24,24,24,24,29,1_F_intensity_x-soft_pitch_medium_rate_medium.wav,1,0.36879456,0.538669745,0.538669745,-0.052699581,0.177446937,-0.744746379,0.209152485,1,100.75,9,F,medium,x-soft,medium,163.8750686975007,22.18404665313762,2.453287982,220.1127645808301,1_F_intensity_x-soft_pitch_medium_rate_medium,1_F_intensity_x-soft_pitch_medium_rate_medium.wav
25,25,25,25,25,25,25,29,1_M_intensity_x-loud_pitch_high_rate_medium.wav,2,0.36879456,0.538669745,0.7902887,-0.031227143,0.056603758,-0.744746379,0.0392773,1,100.75,9,M,high,x-loud,medium,130.54435807168986,27.58937677681583,2.4271655328798185,222.4817354584353,1_M_intensity_x-loud_pitch_high_rate_medium,1_M_intensity_x-loud_pitch_high_rate_medium.wav
26,26,26,26,26,26,26,29,2_F_intensity_x-loud_pitch_medium_rate_slow.wav,3,0.138648042,0.099849146,0.121321583,-0.282846099,-0.052699581,-0.174849491,-0.108824935,2,92.29,9,F,medium,x-loud,slow,163.85737235860464,40.84518584530608,3.263083900226757,165.48762352156328,2_F_intensity_x-loud_pitch_medium_rate_slow,2_F_intensity_x-loud_pitch_medium_rate_slow.wav
27,27,27,27,27,27,27,29,2_M_intensity_x-soft_pitch_medium_rate_medium.wav,4,-0.17354276,0.517197307,0.117175604,0.347322122,-0.052699581,-0.783545275,0.626500646,2,92.29,9,M,medium,x-soft,medium,102.80129051178425,26.704719488423887,2.4794104308390024,217.7937114740905,2_M_intensity_x-soft_pitch_medium_rate_medium,2_M_intensity_x-soft_pitch_medium_rate_medium.wav
28,28,28,28,28,28,28,29,3_F_intensity_x-loud_pitch_high_rate_medium.wav,5,0.57746864,-0.091498477,0.138648042,-0.052699581,-0.052699581,-1.183566978,0.347322122,3,100.24,5,F,high,x-loud,medium,203.17863081191248,72.32929827315724,1.253877551020408,239.2578125,3_F_intensity_x-loud_pitch_high_rate_medium,3_F_intensity_x-loud_pitch_high_rate_medium.wav
29,29,29,29,29,29,29,29,3_M_intensity_x-loud_pitch_high_rate_fast.wav,6,-0.333184835,0.835174727,-0.141837213,-0.612363359,-0.124510754,-0.114578158,-0.262680392,3,100.24,5,M,high,x-loud,fast,138.70699976382292,72.35730224071041,0.8598185941043084,348.91080753204284,3_M_intensity_x-loud_pitch_high_rate_fast,3_M_intensity_x-loud_pitch_high_rate_fast.wav
30,30,30,30,30,30,30,29,4_F_intensity_x-soft_pitch_high_rate_slow.wav,7,0.36879456,0.308523227,0.138648042,0.347322122,0.347322122,-0.974892897,0.538669745,4,115.13,7,F,high,x-soft,slow,197.96611082068617,64.77279633053135,1.878594104,223.57144581512688,4_F_intensity_x-soft_pitch_high_rate_slow,4_F_intensity_x-soft_pitch_high_rate_slow.wav
31,31,31,31,31,31,31,29,4_M_intensity_x-loud_pitch_medium_rate_slow.wav,8,0.177446937,-0.300172557,0.998962781,0.36879456,0.177446937,-0.974892897,0.768816263,4,115.13,7,M,medium,x-loud,slow,105.2807852,71.47245183405512,1.7479818594104308,240.27709311677867,4_M_intensity_x-loud_pitch_medium_rate_slow,4_M_intensity_x-loud_pitch_medium_rate_slow.wav
32,32,32,32,32,32,32,29,5_F_intensity_x-soft_pitch_low_rate_fast.wav,9,0.57746864,-0.300172557,0.538669745,0.57746864,0.347322122,-1.183566978,0.768816263,5,100.24,5,F,low,x-soft,fast,132.44371610028568,63.32431755,0.8598185941043084,348.91080753204284,5_F_intensity_x-soft_pitch_low_rate_fast,5_F_intensity_x-soft_pitch_low_rate_fast.wav
33,33,33,33,33,33,33,29,5_M_intensity_x-loud_pitch_high_rate_fast.wav,10,-0.272913502,0.835174727,0.127108201,0.017804862,0.056603758,-0.574871194,-0.202409059,5,100.24,5,M,high,x-loud,fast,117.2417299660278,71.91587051958341,1.0165532879818595,295.1148784,5_M_intensity_x-loud_pitch_high_rate_fast,5_M_intensity_x-loud_pitch_high_rate_fast.wav
34,34,34,34,34,34,34,29,6_F_intensity_x-soft_pitch_high_rate_fast.wav,11,-0.031227143,0.329995664,0.329995664,0.57746864,-0.052699581,-0.574871194,-0.27870012,6,106.67,14,F,high,x-soft,fast,209.8727950976409,26.535372660744848,2.8190022675736963,297.97776669508835,6_F_intensity_x-soft_pitch_high_rate_fast,6_F_intensity_x-soft_pitch_high_rate_fast.wav
35,35,35,35,35,35,35,29,6_M_intensity_x-soft_pitch_medium_rate_fast.wav,12,-0.190869219,0.435153024,-0.421015737,-0.311712398,0.017804862,-0.766218816,-0.241207955,6,106.67,14,M,medium,x-soft,fast,104.50174543355077,23.340471892314973,2.3226757369614512,361.6518598066973,6_M_intensity_x-soft_pitch_medium_rate_fast,6_M_intensity_x-soft_pitch_medium_rate_fast.wav
36,36,36,36,36,36,36,29,7_F_intensity_x-loud_pitch_high_rate_medium.wav,13,0.407593455,0.36879456,0.977490344,0.57746864,0.407593455,-0.783545275,0.977490344,7,82.81,11,F,high,x-loud,medium,200.49376613908908,39.08196923129739,3.184716553287982,207.23979323013828,7_F_intensity_x-loud_pitch_high_rate_medium,7_F_intensity_x-loud_pitch_high_rate_medium.wav
37,37,37,37,37,37,37,29,7_M_intensity_x-loud_pitch_low_rate_fast.wav,14,0.017804862,1.186164424,-0.421015737,-0.212341656,0.117175604,-0.536072298,-0.541858916,7,82.81,11,M,low,x-loud,fast,92.85003498,23.346226614033625,2.244308390022676,294.0772324044698,7_M_intensity_x-loud_pitch_low_rate_fast,7_M_intensity_x-loud_pitch_low_rate_fast.wav
38,38,38,38,38,38,38,29,8_F_intensity_x-loud_pitch_high_rate_fast.wav,15,0.017804862,1.065321245,-0.020994034,-0.333184835,0.517197307,-0.6239032,-0.229668114,8,96.18,9,F,high,x-loud,fast,212.3118701368361,71.86924744554807,1.591247166,301.6501838287685,8_F_intensity_x-loud_pitch_high_rate_fast,8_F_intensity_x-loud_pitch_high_rate_fast.wav
39,39,39,39,39,39,39,29,8_M_intensity_x-soft_pitch_high_rate_slow.wav,16,0.57746864,0.538669745,0.57746864,0.57746864,0.347322122,-0.783545275,0.768816263,8,96.18,9,M,high,x-soft,slow,125.21299754157582,62.13940540290709,2.348798185941043,204.3598308586434,8_M_intensity_x-soft_pitch_high_rate_slow,8_M_intensity_x-soft_pitch_high_rate_slow.wav
40,40,40,40,40,40,40,29,9_F_intensity_x-loud_pitch_medium_rate_medium.wav,17,-0.261373662,0.768816263,-0.300172557,0.017804862,-0.052699581,-0.974892897,0.329995664,9,83.32,5,F,medium,x-loud,medium,164.90590731506566,73.23009786254433,1.3822675736961452,217.03467961547287,9_F_intensity_x-loud_pitch_medium_rate_medium,9_F_intensity_x-loud_pitch_medium_rate_medium.wav
41,41,41,41,41,41,41,29,9_M_intensity_x-soft_pitch_high_rate_medium.wav,18,0.57746864,0.308523227,0.998962781,0.456625461,0.57746864,-0.383523572,0.24795138,9,83.32,5,M,high,x-soft,medium,137.9002203324141,63.21303644280107,1.3300226757369615,225.56006410474987,9_M_intensity_x-soft_pitch_high_rate_medium,9_M_intensity_x-soft_pitch_high_rate_medium.wav
42,42,42,42,42,42,42,29,10_F_intensity_x-soft_pitch_medium_rate_medium.wav,19,0.57746864,0.138648042,0.807615159,0.456625461,0.977490344,-0.783545275,0.456625461,10,90.77,6,F,medium,x-soft,medium,160.11313944039566,64.06063061131768,1.4083900226757369,255.6110127193689,10_F_intensity_x-soft_pitch_medium_rate_medium,10_F_intensity_x-soft_pitch_medium_rate_medium.wav
43,43,43,43,43,43,43,29,10_M_intensity_x-soft_pitch_low_rate_fast.wav,20,-0.031227143,0.555996203,0.329995664,-0.382216841,0.177446937,-0.974892897,0.209152485,10,90.77,6,M,low,x-soft,fast,191.63459518157103,63.42857133017323,1.0687981859410431,336.8269189969024,10_M_intensity_x-soft_pitch_low_rate_fast,10_M_intensity_x-soft_pitch_low_rate_fast.wav
44,44,44,44,44,44,44,29,7_F_intensity_x-soft_pitch_high_rate_medium.wav,21,0.57746864,0.538669745,0.747343826,0.347322122,-0.052699581,-1.392241059,0.226478943,7,82.81,11,F,high,x-soft,medium,200.35717527333395,31.97560473811687,3.184716553287982,207.23979323013828,7_F_intensity_x-soft_pitch_high_rate_medium,7_F_intensity_x-soft_pitch_high_rate_medium.wav
45,45,45,45,45,45,45,29,7_M_intensity_x-loud_pitch_high_rate_slow.wav,22,-0.70019426,0.099849146,-0.508846638,0.117175604,0.117175604,-0.514599861,-0.508846638,7,82.81,11,M,high,x-loud,slow,138.13704421308432,42.51421394344357,3.472063492063492,190.08868976867515,7_M_intensity_x-loud_pitch_high_rate_slow,7_M_intensity_x-loud_pitch_high_rate_slow.wav
46,46,46,46,46,46,46,29,8_F_intensity_x-loud_pitch_low_rate_slow.wav,23,-0.239901224,-0.070026039,-0.070026039,0.017804862,0.177446937,-0.536072298,-0.27870012,8,96.18,9,F,low,x-loud,slow,134.19534585118902,69.16705437080445,2.4794104308390024,193.59441019919151,8_F_intensity_x-loud_pitch_low_rate_slow,8_F_intensity_x-loud_pitch_low_rate_slow.wav
47,47,47,47,47,47,47,29,8_M_intensity_x-loud_pitch_high_rate_slow.wav,24,0.36879456,-0.070026039,0.598941078,0.177446937,0.177446937,-0.974892897,0.560142182,8,96.18,9,M,high,x-loud,slow,125.1642040052233,70.16176204770328,2.348798185941043,204.3598308586434,8_M_intensity_x-loud_pitch_high_rate_slow,8_M_intensity_x-loud_pitch_high_rate_slow.wav
48,48,48,48,48,48,48,30,1_F_intensity_x-loud_pitch_medium_rate_fast.wav,1,0.524728767,0.782532014,-0.11646127,-0.494724417,0.299829773,-0.438584097,0.705849937,1,100.75,9,F,medium,x-loud,fast,164.19369634776544,25.22374228540512,2.035328798185941,265.3133982486241,1_F_intensity_x-loud_pitch_medium_rate_fast,1_F_intensity_x-loud_pitch_medium_rate_fast.wav
49,49,49,49,49,49,49,30,1_M_intensity_x-loud_pitch_high_rate_fast.wav,2,0.03763555,-0.176992565,-0.542290525,-0.23692117,0.470680065,-0.576530136,0.668554708,1,100.75,9,M,high,x-loud,fast,131.4053602191021,18.820877546811257,2.009206349206349,268.76283773107923,1_M_intensity_x-loud_pitch_high_rate_fast,1_M_intensity_x-loud_pitch_high_rate_fast.wav
50,50,50,50,50,50,50,30,2_F_intensity_x-loud_pitch_high_rate_slow.wav,3,0.185852467,0.453926593,0.047906428,0.443655714,0.393997989,-1.059232377,0.196123346,2,92.29,9,F,high,x-loud,slow,203.96605650490352,40.88025831590493,3.263083900226757,165.48762352156328,2_F_intensity_x-loud_pitch_high_rate_slow,2_F_intensity_x-loud_pitch_high_rate_slow.wav
51,51,51,51,51,51,51,30,2_M_intensity_x-loud_pitch_medium_rate_medium.wav,4,0.893453702,-0.022293054,0.477162659,0.175581588,0.816771625,-1.317035624,0.816771625,2,92.29,9,M,medium,x-loud,medium,102.60960476879214,33.51543185602446,2.4794104308390024,217.7937114740905,2_M_intensity_x-loud_pitch_medium_rate_medium,2_M_intensity_x-loud_pitch_medium_rate_medium.wav
52,52,52,52,52,52,52,30,3_F_intensity_x-soft_pitch_high_rate_medium.wav,5,0.980406657,1.205305651,0.893453702,0.393997989,0.695579059,-1.032208026,0.705849937,3,100.24,5,F,high,x-soft,medium,202.9009987540046,64.53122741024099,1.253877551020408,239.2578125,3_F_intensity_x-soft_pitch_high_rate_medium,3_F_intensity_x-soft_pitch_high_rate_medium.wav
53,53,53,53,53,53,53,30,3_M_intensity_x-loud_pitch_medium_rate_slow.wav,6,0.299829773,0.195390679,0.289558895,-0.149968214,0.359758377,0.355970092,0.272805422,3,100.24,5,M,medium,x-loud,slow,107.85332158146916,71.84601832258565,1.2777777777777777,234.7826086956522,3_M_intensity_x-loud_pitch_medium_rate_slow,3_M_intensity_x-loud_pitch_medium_rate_slow.wav
54,54,54,54,54,54,54,30,4_F_intensity_x-soft_pitch_medium_rate_fast.wav,7,0.322463148,-0.281431659,-0.989032894,-0.434795812,0.245781071,-0.465608448,0.058177307,4,115.13,7,F,medium,x-soft,fast,157.34788577687854,65.28775940509355,1.1994104308390023,350.1720421976027,4_F_intensity_x-soft_pitch_medium_rate_fast,4_F_intensity_x-soft_pitch_medium_rate_fast.wav
55,55,55,55,55,55,55,30,4_M_intensity_x-soft_pitch_low_rate_medium.wav,8,0.289558895,0.306312367,0.279288016,-0.122943863,0.212876818,-0.005539582,0.015002175,4,115.13,7,M,low,x-soft,medium,91.49982960166156,62.60860405184164,1.3561451247165532,309.70136775574355,4_M_intensity_x-soft_pitch_low_rate_medium,4_M_intensity_x-soft_pitch_low_rate_medium.wav
56,56,56,56,56,56,56,30,5_F_intensity_x-loud_pitch_medium_rate_medium.wav,9,0.410751461,-0.203414225,-0.317391531,-0.247192048,-0.012022176,-0.894261987,0.410751461,5,100.24,5,F,medium,x-loud,medium,160.29413862108407,71.92477656415858,1.1471655328798185,261.5141332279107,5_F_intensity_x-loud_pitch_medium_rate_medium,5_F_intensity_x-loud_pitch_medium_rate_medium.wav
57,57,57,57,57,57,57,30,5_M_intensity_x-loud_pitch_high_rate_medium.wav,10,0.910207174,0.212876818,0.417234055,-0.022293054,0.90372458,-0.807309032,0.876700229,5,100.24,5,M,high,x-loud,medium,117.91120552218057,71.65615429,1.2777777777777777,234.7826086956522,5_M_intensity_x-loud_pitch_high_rate_medium,5_M_intensity_x-loud_pitch_high_rate_medium.wav
58,58,58,58,58,58,58,30,6_F_intensity_x-soft_pitch_low_rate_fast.wav,11,-0.385138087,0.322463148,-0.395408966,-0.461820163,0.245781071,-1.284131371,-0.176992565,6,106.67,14,F,low,x-soft,fast,134.37491641543767,24.771252984665967,2.7406349206349208,306.4983204,6_F_intensity_x-soft_pitch_low_rate_fast,6_F_intensity_x-soft_pitch_low_rate_fast.wav
59,59,59,59,59,59,59,30,6_M_intensity_x-loud_pitch_high_rate_fast.wav,12,0.091684252,0.668554708,0.349487499,-0.434795812,0.074930779,-0.438584097,0.283076301,6,106.67,14,M,high,x-loud,fast,128.7717455712154,32.57064787798332,2.4794104308390024,338.79021784858514,6_M_intensity_x-loud_pitch_high_rate_fast,6_M_intensity_x-loud_pitch_high_rate_fast.wav
60,60,60,60,60,60,60,30,7_F_intensity_x-loud_pitch_medium_rate_fast.wav,13,0.470680065,0.547362142,0.312192269,0.460409186,0.470680065,-0.549505785,0.876700229,7,82.81,11,F,medium,x-loud,fast,160.34941378554282,30.67099646968116,2.5839002267573696,255.4278192189557,7_F_intensity_x-loud_pitch_medium_rate_fast,7_F_intensity_x-loud_pitch_medium_rate_fast.wav
61,61,61,61,61,61,61,30,7_M_intensity_x-loud_pitch_low_rate_medium.wav,14,0.410751461,-0.022293054,-0.049317405,0.410751461,0.668554708,-1.032208026,0.816771625,7,82.81,11,M,low,x-loud,medium,92.64584099144662,30.110609573427293,2.636145124716553,250.36557881879327,7_M_intensity_x-loud_pitch_low_rate_medium,7_M_intensity_x-loud_pitch_low_rate_medium.wav
62,62,62,62,62,62,62,30,8_F_intensity_x-soft_pitch_low_rate_slow.wav,15,0.316583246,-0.29758244,0.219359412,-0.122943863,0.437775812,-0.300638059,0.015002175,8,96.18,9,F,low,x-soft,slow,134.3745064742726,61.06463624995165,2.4794104308390024,193.59441019919151,8_F_intensity_x-soft_pitch_low_rate_slow,8_F_intensity_x-soft_pitch_low_rate_slow.wav
63,63,63,63,63,63,63,30,8_M_intensity_x-loud_pitch_high_rate_medium.wav,16,0.185852467,0.245781071,0.38372711,-0.012022176,0.470680065,-0.861357734,0.393997989,8,96.18,9,M,high,x-loud,medium,123.69762903653796,70.78384399953802,1.904716553287982,252.0060001428605,8_M_intensity_x-loud_pitch_high_rate_medium,8_M_intensity_x-loud_pitch_high_rate_medium.wav
64,64,64,64,64,64,64,30,9_F_intensity_x-loud_pitch_low_rate_slow.wav,17,0.289558895,-0.314335913,0.209088533,0.064659901,0.410751461,-0.203414225,-0.012022176,9,83.32,5,F,low,x-loud,slow,133.74383720710688,71.84579420994912,1.6957369614512472,176.9142306972266,9_F_intensity_x-loud_pitch_low_rate_slow,9_F_intensity_x-loud_pitch_low_rate_slow.wav
65,65,65,65,65,65,65,30,9_M_intensity_x-loud_pitch_medium_rate_slow.wav,18,0.695579059,0.031755648,0.081413373,0.299829773,0.272805422,-0.213685104,0.480950944,9,83.32,5,M,medium,x-loud,slow,105.09854784301452,71.49963094397046,1.591247166,188.5313648929803,9_M_intensity_x-loud_pitch_medium_rate_slow,9_M_intensity_x-loud_pitch_medium_rate_slow.wav
66,66,66,66,66,66,66,30,10_F_intensity_x-soft_pitch_low_rate_fast.wav,19,0.289558895,-0.012022176,-0.894261987,0.10195513,-0.209896819,0.071142494,0.299829773,10,90.77,6,F,low,x-soft,fast,129.73341929896836,62.98204412148837,1.1210430839002268,321.1294955297544,10_F_intensity_x-soft_pitch_low_rate_fast,10_F_intensity_x-soft_pitch_low_rate_fast.wav
67,67,67,67,67,67,67,30,10_M_intensity_x-loud_pitch_high_rate_fast.wav,20,0.010611199,0.305709675,0.010611199,-0.385138087,0.158828116,-0.999303773,0.21875672,10,90.77,6,M,high,x-loud,fast,152.52125233221238,71.50948354147889,1.1210430839002268,321.1294955297544,10_M_intensity_x-loud_pitch_high_rate_fast,10_M_intensity_x-loud_pitch_high_rate_fast.wav
68,68,68,68,68,68,68,30,5_F_intensity_x-loud_pitch_low_rate_slow.wav,21,-0.193143346,-0.626187862,-0.686116466,-0.012022176,-0.269825423,0.209088533,0.015002175,5,100.24,5,F,low,x-loud,slow,130.6307127,70.15162635676434,1.4345124716553288,209.1302835825614,5_F_intensity_x-loud_pitch_low_rate_slow,5_F_intensity_x-loud_pitch_low_rate_slow.wav
69,69,69,69,69,69,69,30,5_M_intensity_x-soft_pitch_high_rate_slow.wav,22,0.410751461,-0.143485621,0.252263665,-0.022293054,0.695579059,-0.522481434,0.893453702,5,100.24,5,M,high,x-soft,slow,118.71068470746792,63.31733676432784,1.565124716553288,191.67801570513748,5_M_intensity_x-soft_pitch_high_rate_slow,5_M_intensity_x-soft_pitch_high_rate_slow.wav
